nom,categorie,prix_eur,volume_L,degre_pct,ratio,image,url
"Bouchard Aîné & Fils, 2022 - Vougeot 1er Cru AOP - Rouge - 75 cl",vins-rouges,106.49,0.75,13.5,1051.75,https://media.e.leclerc/3340180011920_1,https://www.e.leclerc/pro/bouchard-aine-fils-2022-vougeot-1er-cru-aop-rouge-75-cl
"Château Ormes De Pez, 2023 - Saint-Estèphe AOP - Rouge - 75 cl",vins-rouges,24.25,0.75,13.5,239.51,https://media.e.leclerc/3760020123680_1,https://www.e.leclerc/pro/chateau-ormes-de-pez-2023-saint-estephe-aop-rouge-75-cl
"Château Phélan Ségur, 2022 - Saint-Estèphe AOP - Rouge - 75 cl",vins-rouges,50.35,0.75,,,https://fgellaobb.filerobot.com/3760293120560_1,https://www.e.leclerc/pro/chateau-phelan-segur-2022-saint-estephe-aop-rouge-75-cl
"Famille Raymond - Nos Racines BIO, 2023 - Blaye Côtes de Bordeaux AOP - Rouge - 75 cl",vins-rouges,6.39,0.75,14.5,58.76,https://media.e.leclerc/3760077984272_1,https://www.e.leclerc/pro/famille-raymond-nos-racines-bio-2023-blaye-cotes-de-bordeaux-aop-rouge-75-cl
"Les Hauts de Parnay, 2024 - Saumur-Champigny AOP - Rouge - 75 cl",vins-rouges,8.95,0.75,12.5,95.47,https://media.e.leclerc/3760169580016_1,https://www.e.leclerc/pro/les-hauts-de-parnay-2024-saumur-champigny-aop-rouge-75-cl
"Esprit de Chevalier, 2022 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,30.9,0.75,13.5,305.19,https://media.e.leclerc/3760290645608_1,https://www.e.leclerc/pro/esprit-de-chevalier-2022-pessac-leognan-aop-rouge-75-cl
"Château Grand Mayne, 2022 - Saint-Emilion Grand Cru AOP - Rouge - 75 cl",vins-rouges,45.6,0.75,14.5,419.31,https://media.e.leclerc/3495230520720_1,https://www.e.leclerc/pro/chateau-grand-mayne-2022-saint-emilion-grand-cru-aop-rouge-75-cl
"Château Avernus, 2021 - Côtes-du-Roussillon-Villages AOP - Rouge - 75 cl",vins-rouges,8.19,0.75,,,https://media.e.leclerc/3514120108760_1,https://www.e.leclerc/pro/chateau-avernus-2021-cotes-du-roussillon-villages-aop-rouge-75-cl
"Grains de roy, 2019 - Madiran AOP - Rouge - 75 cl",vins-rouges,7.16,0.75,,,https://media.e.leclerc/3270250308424_1,https://www.e.leclerc/pro/grains-de-roy-2019-madiran-aop-rouge-75-cl
"Madame de Beaucaillou, 2023 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,16.95,0.75,,,https://media.e.leclerc/3479650003544_1,https://www.e.leclerc/pro/madame-de-beaucaillou-2023-haut-medoc-aop-rouge-75-cl
"Château Parazols Bertrou l'esprit Vagabond, 2021 - Minervois AOP - Rouge - 75 cl",vins-rouges,8.9,0.75,,,https://fgellaobb.filerobot.com/3770000173192_1,https://www.e.leclerc/pro/chateau-parazols-bertrou-l-esprit-vagabond-2021-minervois-aop-rouge-75-cl
"Famille Raymond Nos racines BIO, 2020 - Côtes du Rhône AOP - Rouge -  75 cl",vins-rouges,4.99,0.75,13.5,49.28,https://fgellaobb.filerobot.com/3760077984944_1,https://www.e.leclerc/pro/famille-raymond-nos-racines-bio-2020-cotes-du-rhone-aop-rouge-75-cl
"L'Esprit de Chevalier, 2022 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,23.5,0.75,13.5,232.1,https://media.e.leclerc/3760290645554_1,https://www.e.leclerc/pro/l-esprit-de-chevalier-2022-pessac-leognan-aop-rouge-75-cl
"Château Fonréaud, 2022 - Listrac-Médoc AOP - Rouge - 75 cl",vins-rouges,17.6,0.75,14.5,161.84,https://media.e.leclerc/3760138991218_1,https://www.e.leclerc/pro/chateau-fonreaud-2022-listrac-medoc-aop-rouge-75-cl
Domaine François Lurton 1+1+1 BIO 2024 - Vin de France - Rouge - 75 cl,vins-rouges,6.93,0.75,11.5,80.35,https://media.e.leclerc/3480040177592_1,https://www.e.leclerc/pro/domaine-francois-lurton-1-1-1-bio-2024-vin-de-france-rouge-75-cl
"La Divyne, 2024 - Cheverny AOP - Rouge - 75 cl",vins-rouges,6.5,0.75,,,https://media.e.leclerc/3415287503026_1,https://www.e.leclerc/pro/la-divyne-2024-cheverny-aop-rouge-75-cl
"L'Abeille De Fieuzal, 2023 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,18.95,0.75,,,https://media.e.leclerc/3760145424136_1,https://www.e.leclerc/pro/l-abeille-de-fieuzal-2023-pessac-leognan-aop-rouge-75-cl
"Château Alias Croizet-Bages, 2022 - Pauillac AOP - Rouge - 75 cl",vins-rouges,23.75,0.75,14.5,218.39,https://media.e.leclerc/3662312023824_1,https://www.e.leclerc/pro/chateau-alias-croizet-bages-2022-pauillac-aop-rouge-75-cl
"Grand Vin de Reignac, 2021 - Bordeaux Supérieur AOP - Rouge - 75 cl",vins-rouges,18.2,0.75,,,https://media.e.leclerc/3492744075210_1,https://www.e.leclerc/pro/grand-vin-de-reignac-2021-bordeaux-superieur-aop-rouge-75-cl
"Château de Francs Les Cerisiers, 2021 - Francs Côtes de Bordeaux AOP - Rouge - 75 cl",vins-rouges,10.05,0.75,,,https://media.e.leclerc/3760310690304_1,https://www.e.leclerc/pro/chateau-de-francs-les-cerisiers-2021-francs-cotes-de-bordeaux-aop-rouge-75-cl
"Château Les Grands Chênes, 2022 - Médoc AOP - Rouge - 75 cl",vins-rouges,13.9,0.75,13.5,137.28,https://media.e.leclerc/3760117794618_1,https://www.e.leclerc/pro/chateau-les-grands-chenes-2022-medoc-aop-rouge-75-cl
"Château Ségur de Cabanac, 2022 - Saint-Estèphe AOP - Rouge - 75 cl",vins-rouges,21.35,0.75,14.5,196.32,https://media.e.leclerc/3566959063789_1,https://www.e.leclerc/pro/chateau-segur-de-cabanac-2022-saint-estephe-aop-rouge-75-cl
Bleu de Mer - Bernard Magrez - Pays d'Oc IGP - Rouge - Bag in Box - 3 L,vins-rouges,14.95,3.0,13.5,36.91,https://media.e.leclerc/3760114001481_1,https://www.e.leclerc/pro/bleu-de-mer-bernard-magrez-pays-d-oc-igp-rouge-bag-in-box-3-l
"Domaine Olivier Coquard, 2023 - Beaujolais AOP - Rouge - 75 cl",vins-rouges,7.95,0.75,13.5,78.52,https://media.e.leclerc/3700558802305_1,https://www.e.leclerc/pro/domaine-olivier-coquard-2023-beaujolais-aop-rouge-75-cl
"Les Hauts de Larrivet Haut-Brion, 2022 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,19.95,0.75,,,https://media.e.leclerc/3507381002533_1,https://www.e.leclerc/pro/les-hauts-de-larrivet-haut-brion-2022-pessac-leognan-aop-rouge-75-cl
"Joseph Drouhin, 2022 - Chorey-lès-Beaune AOP - Rouge - 75 cl",vins-rouges,31.0,0.75,13.5,306.17,https://media.e.leclerc/0012086515613_1,https://www.e.leclerc/pro/joseph-drouhin-2022-chorey-les-beaune-aop-rouge-75-cl
"Les Vignes Du Vent, Esprit , 2023 - Côtes-du-Roussillon AOP - Rouge - 75 cl",vins-rouges,5.95,0.75,,,https://media.e.leclerc/3233960115249_1,https://www.e.leclerc/pro/les-vignes-du-vent-esprit-2023-cotes-du-roussillon-aop-rouge-75-cl
"Domaine des Champs Fleuris Vieilles Vignes, 2024 - Saumur-Champigny AOP - Rouge - 75 cl",vins-rouges,7.75,0.75,12.5,82.67,https://media.e.leclerc/3760267846144_1,https://www.e.leclerc/pro/domaine-des-champs-fleuris-vieilles-vignes-2024-saumur-champigny-aop-rouge-75-cl
"Clos des Fées, La Petite Sibérie, 2021 - Côtes-du-Roussillon Village AOP - Rouge - 75 cl",vins-rouges,192.0,0.75,,,https://media.e.leclerc/3701439606272_1,https://www.e.leclerc/pro/clos-des-fees-la-petite-siberie-2021-cotes-du-roussillon-village-aop-rouge-75-cl
"Château Côte de Baleau, 2022 - Saint-Emilion Grand Cru AOP - Rouge - 75 cl",vins-rouges,32.49,0.75,14.5,298.76,https://media.e.leclerc/3495230520355_1,https://www.e.leclerc/pro/chateau-cote-de-baleau-2022-saint-emilion-grand-cru-aop-rouge-75-cl
"Bleu de Mer, 2023 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,5.65,0.75,13.5,55.8,https://media.e.leclerc/3760118601120_1,https://www.e.leclerc/pro/bleu-de-mer-2023-pays-d-oc-igp-rouge-75-cl
"Château Saint Georges Cote Pavie, 2023 - Saint-Emilion Grand Cru AOP - Rouge - 75 cl",vins-rouges,41.95,0.75,13.5,414.32,https://media.e.leclerc/3770029639211_1,https://www.e.leclerc/pro/chateau-saint-georges-cote-pavie-2023-saint-emilion-grand-cru-aop-rouge-75-cl
"Château du Taillan, 2022 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,15.5,0.75,13.5,153.09,https://fgellaobb.filerobot.com/3760145041210_1,https://www.e.leclerc/pro/chateau-du-taillan-2022-haut-medoc-aop-rouge-75-cl
"Cote des Roses, 2022 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,7.5,0.75,,,https://media.e.leclerc/3514123113754_1,https://www.e.leclerc/pro/cote-des-roses-2022-pays-d-oc-igp-rouge-75-cl
"Château de la Dauphine , 2022 - Fronsac AOP - Rouge - 75 cl",vins-rouges,19.95,0.75,14.5,183.45,https://fgellaobb.filerobot.com/3760106166501_1,https://www.e.leclerc/pro/chateau-de-la-dauphine-2022-fronsac-aop-rouge-75-cl
"Château de Malleret, 2023 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,18.2,0.75,13.5,179.75,https://media.e.leclerc/3760207010451_1,https://www.e.leclerc/pro/chateau-de-malleret-2023-haut-medoc-aop-rouge-75-cl
"M. Chapoutier - Les Grands Merisiers, 2020 - Châteauneuf-du-Pape AOP - Rouge - 75 cl",vins-rouges,32.5,0.75,14.5,298.85,https://media.e.leclerc/3701439605794_1,https://www.e.leclerc/pro/m-chapoutier-les-grands-merisiers-2020-chateauneuf-du-pape-aop-rouge-75-cl
"Château Grand Puy Ducasse, 2021 - Pauillac AOP - Rouge - 75 cl",vins-rouges,42.3,0.75,13.5,417.78,https://media.e.leclerc/3760159850570_1,https://www.e.leclerc/pro/chateau-grand-puy-ducasse-2021-pauillac-aop-rouge-75-cl
"Domaine Gauby ""Muntada"" 2021 - Côtes Catalanes IGP - Rouge - 75 cl",vins-rouges,84.9,0.75,13.5,838.52,https://media.e.leclerc/3379810120473_1,https://www.e.leclerc/pro/domaine-gauby-muntada-2021-cotes-catalanes-igp-rouge-75-cl
"Château Poujeaux, 2021 - Moulis ou Moulis-en-Médoc AOP - Rouge - 75 cl",vins-rouges,23.5,0.75,,,https://media.e.leclerc/3441941121107_1,https://www.e.leclerc/pro/chateau-poujeaux-2021-moulis-ou-moulis-en-medoc-aop-rouge-75-cl
"Ortas - Cave de Rasteau, 2021 - Rasteau AOP - Rouge - 75 cl",vins-rouges,7.5,0.75,,,https://media.e.leclerc/3271923103209_1,https://www.e.leclerc/pro/ortas-cave-de-rasteau-2021-rasteau-aop-rouge-75-cl
"Fabrice Gasnier ""Les 3 P'tits Bouts"" BIO, 2023 - Chinon AOP - Rouge - 75 cl",vins-rouges,9.95,0.75,12.5,106.13,https://media.e.leclerc/3760028220244_1,https://www.e.leclerc/pro/fabrice-gasnier-les-3-p-tits-bouts-bio-2023-chinon-aop-rouge-75-cl
"Château La Lagune BIO, 2022 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,49.0,0.75,,,https://media.e.leclerc/3277038428909_1,https://www.e.leclerc/pro/chateau-la-lagune-bio-2022-haut-medoc-aop-rouge-75-cl
"Laurent Brotte Rouge Frigo, 2024 - Côtes du Rhône AOP - Rouge - 75 cl",vins-rouges,7.5,0.75,13.5,74.07,https://media.e.leclerc/3701439607576_1,https://www.e.leclerc/pro/laurent-brotte-rouge-frigo-2024-cotes-du-rhone-aop-rouge-75-cl
"Pagodes de Cos, 2020 - Saint-Estèphe AOP - Rouge -  75 cl",vins-rouges,39.9,0.75,,,https://fgellaobb.filerobot.com/3339012066016_1,https://www.e.leclerc/pro/pagodes-de-cos-2020-saint-estephe-aop-rouge-75-cl
"Chateau Lynch-Moussas, 2023 - Pauillac AOP - Rouge - 75 cl",vins-rouges,34.2,0.75,13.5,337.78,https://media.e.leclerc/3760126913659_1,https://www.e.leclerc/pro/chateau-lynch-moussas-2023-pauillac-aop-rouge-75-cl
"Château La Croix de Gay, 2022 - Pomerol AOP - Rouge - 75 cl",vins-rouges,37.6,0.75,14.5,345.75,https://media.e.leclerc/3495230520744_1,https://www.e.leclerc/pro/chateau-la-croix-de-gay-2022-pomerol-aop-rouge-75-cl
"Esprit de Chevalier, 2022 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,30.9,0.75,13.5,305.19,https://media.e.leclerc/3760290645608_1,https://www.e.leclerc/pro/esprit-de-chevalier-2022-pessac-leognan-aop-rouge-75-cl
"Château Grand Mayne, 2022 - Saint-Emilion Grand Cru AOP - Rouge - 75 cl",vins-rouges,45.6,0.75,14.5,419.31,https://media.e.leclerc/3495230520720_1,https://www.e.leclerc/pro/chateau-grand-mayne-2022-saint-emilion-grand-cru-aop-rouge-75-cl
"Château Avernus, 2021 - Côtes-du-Roussillon-Villages AOP - Rouge - 75 cl",vins-rouges,8.19,0.75,,,https://media.e.leclerc/3514120108760_1,https://www.e.leclerc/pro/chateau-avernus-2021-cotes-du-roussillon-villages-aop-rouge-75-cl
"Grains de roy, 2019 - Madiran AOP - Rouge - 75 cl",vins-rouges,7.16,0.75,,,https://media.e.leclerc/3270250308424_1,https://www.e.leclerc/pro/grains-de-roy-2019-madiran-aop-rouge-75-cl
"Madame de Beaucaillou, 2023 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,16.95,0.75,,,https://media.e.leclerc/3479650003544_1,https://www.e.leclerc/pro/madame-de-beaucaillou-2023-haut-medoc-aop-rouge-75-cl
"Château Parazols Bertrou l'esprit Vagabond, 2021 - Minervois AOP - Rouge - 75 cl",vins-rouges,8.9,0.75,,,https://fgellaobb.filerobot.com/3770000173192_1,https://www.e.leclerc/pro/chateau-parazols-bertrou-l-esprit-vagabond-2021-minervois-aop-rouge-75-cl
"Famille Raymond Nos racines BIO, 2020 - Côtes du Rhône AOP - Rouge -  75 cl",vins-rouges,4.99,0.75,13.5,49.28,https://fgellaobb.filerobot.com/3760077984944_1,https://www.e.leclerc/pro/famille-raymond-nos-racines-bio-2020-cotes-du-rhone-aop-rouge-75-cl
Domaine François Lurton 1+1+1 BIO 2024 - Vin de France - Rouge - 75 cl,vins-rouges,6.93,0.75,11.5,80.35,https://media.e.leclerc/3480040177592_1,https://www.e.leclerc/pro/domaine-francois-lurton-1-1-1-bio-2024-vin-de-france-rouge-75-cl
"L'Abeille De Fieuzal, 2023 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,18.95,0.75,,,https://media.e.leclerc/3760145424136_1,https://www.e.leclerc/pro/l-abeille-de-fieuzal-2023-pessac-leognan-aop-rouge-75-cl
"Château Alias Croizet-Bages, 2022 - Pauillac AOP - Rouge - 75 cl",vins-rouges,23.75,0.75,14.5,218.39,https://media.e.leclerc/3662312023824_1,https://www.e.leclerc/pro/chateau-alias-croizet-bages-2022-pauillac-aop-rouge-75-cl
"Château de Francs Les Cerisiers, 2021 - Francs Côtes de Bordeaux AOP - Rouge - 75 cl",vins-rouges,10.05,0.75,,,https://media.e.leclerc/3760310690304_1,https://www.e.leclerc/pro/chateau-de-francs-les-cerisiers-2021-francs-cotes-de-bordeaux-aop-rouge-75-cl
"Domaine des Champs Fleuris Vieilles Vignes, 2024 - Saumur-Champigny AOP - Rouge - 75 cl",vins-rouges,7.75,0.75,12.5,82.67,https://media.e.leclerc/3760267846144_1,https://www.e.leclerc/pro/domaine-des-champs-fleuris-vieilles-vignes-2024-saumur-champigny-aop-rouge-75-cl
"Clos des Fées, La Petite Sibérie, 2021 - Côtes-du-Roussillon Village AOP - Rouge - 75 cl",vins-rouges,192.0,0.75,,,https://media.e.leclerc/3701439606272_1,https://www.e.leclerc/pro/clos-des-fees-la-petite-siberie-2021-cotes-du-roussillon-village-aop-rouge-75-cl
"Bleu de Mer, 2023 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,5.65,0.75,13.5,55.8,https://media.e.leclerc/3760118601120_1,https://www.e.leclerc/pro/bleu-de-mer-2023-pays-d-oc-igp-rouge-75-cl
"Cote des Roses, 2022 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,7.5,0.75,,,https://media.e.leclerc/3514123113754_1,https://www.e.leclerc/pro/cote-des-roses-2022-pays-d-oc-igp-rouge-75-cl
"M. Chapoutier - Les Grands Merisiers, 2020 - Châteauneuf-du-Pape AOP - Rouge - 75 cl",vins-rouges,32.5,0.75,14.5,298.85,https://media.e.leclerc/3701439605794_1,https://www.e.leclerc/pro/m-chapoutier-les-grands-merisiers-2020-chateauneuf-du-pape-aop-rouge-75-cl
"Château Grand Puy Ducasse, 2021 - Pauillac AOP - Rouge - 75 cl",vins-rouges,42.3,0.75,13.5,417.78,https://media.e.leclerc/3760159850570_1,https://www.e.leclerc/pro/chateau-grand-puy-ducasse-2021-pauillac-aop-rouge-75-cl
"Laurent Brotte Rouge Frigo, 2024 - Côtes du Rhône AOP - Rouge - 75 cl",vins-rouges,7.5,0.75,13.5,74.07,https://media.e.leclerc/3701439607576_1,https://www.e.leclerc/pro/laurent-brotte-rouge-frigo-2024-cotes-du-rhone-aop-rouge-75-cl
"Pagodes de Cos, 2020 - Saint-Estèphe AOP - Rouge -  75 cl",vins-rouges,39.9,0.75,,,https://fgellaobb.filerobot.com/3339012066016_1,https://www.e.leclerc/pro/pagodes-de-cos-2020-saint-estephe-aop-rouge-75-cl
"Château La Croix de Gay, 2022 - Pomerol AOP - Rouge - 75 cl",vins-rouges,37.6,0.75,14.5,345.75,https://media.e.leclerc/3495230520744_1,https://www.e.leclerc/pro/chateau-la-croix-de-gay-2022-pomerol-aop-rouge-75-cl
"Rhonea, 2022 - Beaumes-de-Venise AOP - Rouge - 75 cl",vins-rouges,7.8,0.75,14.5,71.72,https://media.e.leclerc/3280790014419_1,https://www.e.leclerc/pro/rhonea-2022-beaumes-de-venise-aop-rouge-75-cl
"Château Pape Clément , 2021 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,84.5,0.75,,,https://media.e.leclerc/3760020787561_1,https://www.e.leclerc/pro/chateau-pape-clement-2021-pessac-leognan-aop-rouge-75-cl
"Mas Farchat - Cuvée Vulcano Vulcano, 2023 - Languedoc Pézenas AOP - Rouge - 75 cl",vins-rouges,10.38,0.75,,,https://media.e.leclerc/3379810117541_1,https://www.e.leclerc/pro/mas-farchat-cuvee-vulcano-vulcano-2023-languedoc-pezenas-aop-rouge-75-cl
"Château Croizet-Bages, 2022 - Pauillac AOP - Rouge - 75 cl",vins-rouges,32.0,0.75,14.5,294.25,https://media.e.leclerc/3284399055729_1,https://www.e.leclerc/pro/chateau-croizet-bages-2022-pauillac-aop-rouge-75-cl
Apéro'nautes - Madiran AOP - Rouge - 75 cl,vins-rouges,6.95,0.75,13.5,68.64,https://media.e.leclerc/3270046034421_1,https://www.e.leclerc/pro/apero-nautes-madiran-aop-rouge-75-cl
"Les Fiefs de Lagrange, 2022 - Saint-Julien AOP - Rouge - 75 cl",vins-rouges,25.5,0.75,13.5,251.85,https://media.e.leclerc/3760172719403_1,https://www.e.leclerc/pro/les-fiefs-de-lagrange-2022-saint-julien-aop-rouge-75-cl
"Gérard Bertrand - Autrement Merlot BIO, 2021 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,5.68,0.75,,,https://media.e.leclerc/3514123100037_1,https://www.e.leclerc/pro/gerard-bertrand-autrement-merlot-bio-2021-pays-d-oc-igp-rouge-75-cl
"Signature Chef Justine Piluso, 2022 - Corbières AOP - Rouge - 75 cl",vins-rouges,9.95,0.75,,,https://media.e.leclerc/3760304393013_1,https://www.e.leclerc/pro/signature-chef-justine-piluso-2022-corbieres-aop-rouge-75-cl
"Château Belgrave, 2022 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,24.5,0.75,12.5,261.33,https://media.e.leclerc/3258690044089_1,https://www.e.leclerc/pro/chateau-belgrave-2022-haut-medoc-aop-rouge-75-cl
"Domaine d'Aydie ""Liseré Or"", 2020 - Madiran AOP - Rouge - 75 cl",vins-rouges,6.29,0.75,13.5,62.12,https://media.e.leclerc/3760271730026_1,https://www.e.leclerc/pro/domaine-d-aydie-lisere-or-2020-madiran-aop-rouge-75-cl
"Château Rol Valentin, 2021 - Saint-Emilion Grand Cru Classé AOP - Rouge - 75 cl",vins-rouges,27.9,0.75,,,https://media.e.leclerc/3760199371585_1,https://www.e.leclerc/pro/chateau-rol-valentin-2021-saint-emilion-grand-cru-classe-aop-rouge-75-cl
"Monthelie Vieilles vignes, 2021 - Monthélie AOP - Rouge - 75 cl",vins-rouges,22.35,0.75,,,https://fgellaobb.filerobot.com/3180421060801_1,https://www.e.leclerc/pro/monthelie-vieilles-vignes-2021-monthelie-aop-rouge-75-cl
"Gérard Bertrand - Autrement Cabernet-Sauvignon BIO, 2021 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,5.71,0.75,13.5,56.4,https://media.e.leclerc/3514120102508_1,https://www.e.leclerc/pro/gerard-bertrand-autrement-cabernet-sauvignon-bio-2021-pays-d-oc-igp-rouge-75-cl
"Gérard Bertrand BIO, 2021 - Pays d'Oc IGP - Rouge - 75 cl",vins-rouges,6.94,0.75,,,https://media.e.leclerc/3514120106377_1,https://www.e.leclerc/pro/gerard-bertrand-bio-2021-pays-d-oc-igp-rouge-75-cl
"Marc Romain Les Ramières, 2023 - Côtes du Rhône Villages Visan AOP - Rouge - 75 cl",vins-rouges,5.5,0.75,,,https://media.e.leclerc/3760254341348_1,https://www.e.leclerc/pro/marc-romain-les-ramieres-2023-cotes-du-rhone-villages-visan-aop-rouge-75-cl
"Le Pacte des Anges, 2022 - Terrasses du Larzac AOP - Rouge - 75 cl",vins-rouges,17.7,0.75,13.5,174.81,https://media.e.leclerc/3760027601433_1,https://www.e.leclerc/pro/le-pacte-des-anges-2022-terrasses-du-larzac-aop-rouge-75-cl
"M. Chapoutier Les Pentues, 2021 - Côte du Rhône Villages AOP - Rouge - 75 cl",vins-rouges,8.25,0.75,,,https://media.e.leclerc/3391180000612_1,https://www.e.leclerc/pro/m-chapoutier-les-pentues-2021-cote-du-rhone-villages-aop-rouge-75-cl
"Mommessin, 2023 - Saint-Amour AOP - Rouge - 75 cl",vins-rouges,9.95,0.75,,,https://media.e.leclerc/3264380083764_1,https://www.e.leclerc/pro/mommessin-2023-saint-amour-aop-rouge-75-cl
"Mas Amiel ""Vintage"" BIO, 2018 - Maury Vin Doux Naturel AOP - Rouge - 75 cl",vins-rouges,14.2,0.75,16.5,114.75,https://media.e.leclerc/3281540032080_1,https://www.e.leclerc/pro/mas-amiel-vintage-bio-2018-maury-vin-doux-naturel-aop-rouge-75-cl
"Laurent Brotte, 2022 - Côtes du Rhône AOP - Rouge - 75 cl",vins-rouges,7.1,0.75,,,https://media.e.leclerc/3217661023997_1,https://www.e.leclerc/pro/laurent-brotte-2022-cotes-du-rhone-aop-rouge-75-cl
"Château de Cruzeau, 2022 - Pessac-Léognan AOP - Rouge - 75 cl",vins-rouges,12.95,0.75,,,https://media.e.leclerc/3338836221106_1,https://www.e.leclerc/pro/chateau-de-cruzeau-2022-pessac-leognan-aop-rouge-75-cl
"Domaine des Garennes, 2022 - Minervois la Livinière AOP - Rouge - 75 cl",vins-rouges,9.9,0.75,,,https://media.e.leclerc/3514120103482_1,https://www.e.leclerc/pro/domaine-des-garennes-2022-minervois-la-liviniere-aop-rouge-75-cl
"L de Lézignan, 2022 - Corbières AOP - Rouge - 75 cl",vins-rouges,8.2,0.75,,,https://media.e.leclerc/3381252000107_1,https://www.e.leclerc/pro/l-de-lezignan-2022-corbieres-aop-rouge-75-cl
"Amédée, La Roveria BIO, 2023 - Luberon AOP - Rouge - 75 cl",vins-rouges,4.95,0.75,,,https://media.e.leclerc/3256817013147_1,https://www.e.leclerc/pro/amedee-la-roveria-bio-2023-luberon-aop-rouge-75-cl
"Château Parazols-Bertrou Le Chant des Pierres, 2022 - Cabardès AOP - Rouge - 75 cl",vins-rouges,7.2,0.75,13.5,71.11,https://fgellaobb.filerobot.com/3770000173147_1,https://www.e.leclerc/pro/chateau-parazols-bertrou-le-chant-des-pierres-2022-cabardes-aop-rouge-75-cl
"Château Cheret, 2023 - Graves AOP - Rouge - 75 cl",vins-rouges,7.2,0.75,,,https://fgellaobb.filerobot.com/3770010320029_1,https://www.e.leclerc/pro/chateau-cheret-2023-graves-aop-rouge-75-cl
"Château Fontvieille BIO, 2023 - Côtes de Bourg AOP - Rouge - 75 cl",vins-rouges,6.7,0.75,,,https://media.e.leclerc/3770020752285_1,https://www.e.leclerc/pro/chateau-fontvieille-bio-2023-cotes-de-bourg-aop-rouge-75-cl
"Château Beaumont, 2022 - Haut-Médoc AOP - Rouge - 75 cl",vins-rouges,12.9,0.75,,,https://media.e.leclerc/3700438942213_1,https://www.e.leclerc/pro/chateau-beaumont-2022-haut-medoc-aop-rouge-75-cl
